account,trade_date,n_trades,total_pnl,avg_pnl,total_volume,total_fees,win_rate,sentiment,sentiment_value,pnl_per_trade
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,11,-1184.0462,-107.6406,3748.62,0.8996,0.0,Fear,32.0,-107.6406
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,2,,,748.95,0.2516,,Fear,30.0,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-24,25,-216.4317,-15.4594,13629.9,2.9603,0.7143,Neutral,45.0,-8.6573
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-25,3,87.9535,29.3178,1133.43,0.2008,0.3333,Neutral,46.0,29.3178
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-26,3,69.285,69.285,2249.9,0.0823,1.0,Neutral,47.0,23.095
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-30,3,,,750.22,0.0197,,Fear,32.0,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-31,16,798.1875,159.6375,7544.88,2.4151,1.0,Fear,34.0,49.8867
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,19,-680.2875,-37.7937,4701.35,1.5796,0.3333,Fear,34.0,-35.8046
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,4,93.0065,31.0022,1623.71,0.3657,1.0,Fear,44.0,23.2516
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,14,7.052,3.526,8893.3,1.7819,1.0,Fear,25.0,0.5037
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,2,,,1749.56,0.4342,,Fear,28.0,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-05,25,-132.8813,-12.0801,14666.43,4.0882,0.9091,Fear,30.0,-5.3153
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-06,15,-1400.5515,-200.0788,9920.72,2.3136,0.5714,Fear,34.0,-93.3701
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-07,48,-5651.5522,-209.3167,27343.42,8.2874,0.2593,Extreme Fear,23.0,-117.7407
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-08,42,-6745.0274,-217.5815,29440.15,5.6988,0.3548,Extreme Fear,24.0,-160.5959
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-09,56,-3911.2739,-85.0277,35736.87,9.1281,0.5652,Extreme Fear,18.0,-69.8442
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-10,21,258.0325,28.6703,10926.67,2.2794,0.8889,Fear,39.0,12.2873
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-11,28,608.2466,32.013,10608.06,2.3169,0.8947,Fear,25.0,21.7231
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-12,41,3105.9203,115.0341,22557.87,6.1438,0.8889,Fear,43.0,75.7542
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-13,26,490.3263,49.0326,15647.84,2.2464,1.0,Neutral,45.0,18.8587
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-14,7,263.7693,52.7539,2644.28,0.4763,1.0,Fear,31.0,37.6813
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-16,11,17.0227,5.6742,8458.88,1.8161,1.0,Fear,29.0,1.5475
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-17,29,169.6758,11.3117,13239.61,2.7385,1.0,Fear,30.0,5.8509
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-19,2,64.1282,32.0641,750.15,0.252,1.0,Fear,32.0,32.0641
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-20,21,12.6523,1.0544,12197.01,1.6668,0.9167,Fear,37.0,0.6025
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-21,12,-2.1503,-0.2688,2999.74,0.5162,0.625,Fear,39.0,-0.1792
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-22,14,-282.2662,-70.5666,4813.67,0.9576,0.25,Neutral,47.0,-20.1619
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-23,45,511.7203,30.1012,15144.58,3.7835,0.9412,Greed,72.0,11.3716
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-24,24,350.8966,43.8621,9505.03,1.7637,0.75,Greed,63.0,14.6207
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-25,7,,,2749.86,0.1732,,Greed,60.0,
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-26,18,147.6074,36.9018,5200.49,1.1774,1.0,Greed,65.0,8.2004
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-27,13,361.1834,30.0986,4819.25,1.3554,0.75,Greed,61.0,27.7833
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-28,9,146.4206,18.3026,3247.21,0.5512,1.0,Neutral,54.0,16.269
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-29,7,30.4954,30.4954,2498.8,0.3596,1.0,Greed,60.0,4.3565
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-01,7,37.3853,37.3853,2093.09,0.7033,1.0,Neutral,53.0,5.3408
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-14,1,,,24979.8,4.898,,Extreme Greed,83.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-19,89,7440.6382,206.6844,453044.78,102.8651,1.0,Extreme Greed,75.0,83.6027
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-20,238,53635.5296,496.6253,2291660.29,621.6759,0.9167,Greed,74.0,225.3594
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-27,18,357.3467,39.7052,129430.5,45.3007,1.0,Greed,74.0,19.8526
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-30,38,2227.1866,89.0875,248389.74,56.1661,1.0,Greed,65.0,58.6102
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-08,139,,,700570.35,245.1996,,Greed,70.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-09,96,35352.9537,631.3027,744503.38,205.3386,1.0,Greed,69.0,368.2599
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-10,27,2812.7685,104.1766,113287.72,39.6507,1.0,Neutral,50.0,104.1766
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-12,390,927.4127,2.378,323771.05,32.377,1.0,Greed,62.0,2.378
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-13,23,,,157438.69,15.7439,,Greed,61.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-16,4,13963.52,3490.88,171402.2,17.1402,1.0,Extreme Greed,75.0,3490.88
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-19,30,1519.7698,75.9885,117502.78,41.126,1.0,Extreme Greed,77.0,50.659
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-20,43,-2427.8738,-67.4409,111655.82,39.0795,0.0,Extreme Greed,76.0,-56.4622
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-20,13,,,19999.92,0.285,,Neutral,49.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-24,41,856.4737,122.3534,240953.5,84.3337,1.0,Neutral,49.0,20.8896
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,215,11271.8951,98.8763,1211478.04,211.5176,1.0,Fear,25.0,52.4274
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,50,22137.5512,442.751,422136.08,147.7476,1.0,Extreme Fear,21.0,442.751
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-27,12,503.3194,125.8299,100537.42,35.1881,1.0,Extreme Fear,10.0,41.9433
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-28,89,22299.1865,309.7109,1322353.09,387.8239,1.0,Extreme Fear,16.0,250.5527
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,19,,,199936.29,69.9777,,Fear,33.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,155,,,860142.55,126.0506,,Extreme Fear,15.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-06,15,5109.8595,1021.9719,145280.13,50.848,1.0,Fear,25.0,340.6573
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-07,57,,,100077.85,35.0272,,Fear,34.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-10,114,0.0871,0.0871,637344.88,173.0707,1.0,Extreme Fear,20.0,0.0008
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-11,84,,,270186.14,44.5652,,Extreme Fear,24.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,15,,,65244.9,6.5245,,Neutral,45.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-20,195,4839.5923,32.0503,630536.58,113.7484,1.0,Neutral,49.0,24.8184
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,17,,,24999.85,2.5,,Fear,31.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-22,53,4350.3792,82.0826,69357.39,16.2619,1.0,Fear,32.0,82.0826
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,76,2897.149,111.4288,302986.27,81.0453,1.0,Fear,30.0,38.1204
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-24,185,48946.7055,264.5768,1176763.62,175.7443,1.0,Neutral,45.0,264.5768
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-25,50,30531.101,610.622,639865.76,223.953,1.0,Neutral,46.0,610.622
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-26,140,9261.4499,108.9582,689410.45,121.2302,1.0,Neutral,47.0,66.1532
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,23,314.6728,104.8909,350341.06,122.6194,1.0,Fear,26.0,13.6814
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,21,5362.5292,255.3585,255386.44,38.9371,1.0,Fear,32.0,255.3585
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,47,4750.811,182.7235,444763.7,105.6674,1.0,Fear,34.0,101.0811
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,16,444.2052,44.4205,599582.17,184.8539,1.0,Fear,44.0,27.7628
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,60,,,999996.66,74.9997,,Fear,25.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,51,,,421466.09,126.4398,,Fear,28.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-05,102,31134.2406,305.2377,527928.11,127.5784,1.0,Fear,30.0,305.2377
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,103,,,567374.57,107.7124,,Fear,34.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,189,13642.6281,341.0657,1470763.94,164.4701,1.0,Extreme Fear,23.0,72.1832
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,3,221.0,221.0,156825.0,47.0475,1.0,Extreme Fear,24.0,73.6667
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,290,107892.6271,754.4939,5201395.47,834.9279,0.958,Extreme Fear,18.0,372.0435
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,222,84856.3353,1060.7042,5798272.02,1584.4152,1.0,Fear,39.0,382.2357
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,74,122461.112,1654.8799,1804870.08,90.2435,1.0,Fear,25.0,1654.8799
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-12,68,,,1147722.14,175.7278,,Fear,43.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-14,76,21531.8321,384.497,2046340.19,210.1468,1.0,Fear,31.0,283.3136
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,51,,,171059.99,8.553,,Fear,38.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,1,3088.0,3088.0,166444.0,8.3222,1.0,Fear,29.0,3088.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,6,-110.0,-18.3333,169642.0,50.8926,0.0,Fear,30.0,-18.3333
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,23,-681.2982,-30.9681,702502.7,122.8528,0.0,Fear,39.0,-29.6217
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-22,6,132.0,132.0,91292.99,27.3879,1.0,Neutral,47.0,22.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,121,2875.2302,43.5641,811877.66,122.9182,0.4545,Greed,72.0,23.7622
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-24,23,459.2474,20.8749,101376.46,7.0629,1.0,Greed,63.0,19.9673
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-25,3,,,189428.0,9.4714,,Greed,60.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-26,41,47.8762,1.1677,282780.0,14.139,1.0,Greed,65.0,1.1677
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-30,5,510.0,127.5,376290.0,84.6015,1.0,Greed,56.0,102.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,7,,,6000.8,2.1003,,Extreme Greed,81.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,1,65.4805,65.4805,6066.28,2.1232,1.0,Extreme Greed,88.0,65.4805
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,8,338.4283,338.4283,26339.81,9.2189,1.0,Extreme Greed,83.0,42.3035
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,6,228.5798,228.5798,27223.66,9.5283,1.0,Extreme Greed,81.0,38.0966
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,14,429.6831,107.4208,87063.35,30.4722,1.0,Extreme Greed,79.0,30.6916
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,12,,,34001.9,11.9007,,Extreme Greed,77.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,4,,,9067.51,3.1736,,Extreme Greed,79.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-21,1,,,9744.18,3.4105,,Extreme Greed,78.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,7,1302.9164,217.1527,57116.32,19.9907,1.0,Extreme Greed,75.0,186.1309
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,7,20.5992,20.5992,23986.34,8.3952,1.0,Extreme Greed,81.0,2.9427
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,27,189.192,15.766,87066.1,30.4731,1.0,Extreme Greed,83.0,7.0071
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,3,,,20013.89,7.0049,,Extreme Greed,80.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-29,15,883.0974,147.1829,86914.37,30.42,1.0,Extreme Greed,79.0,58.8732
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-31,13,912.7861,91.2786,39912.96,13.9695,1.0,Extreme Greed,75.0,70.2143
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-01,29,0.8409,0.4205,134989.44,47.2463,1.0,Extreme Greed,79.0,0.029
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-02,37,883.7608,73.6467,224664.62,78.6326,1.0,Extreme Greed,79.0,23.8854
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,32,,,95987.73,33.5957,,Greed,70.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,10,4444.4983,634.9283,172531.57,60.386,1.0,Extreme Greed,79.0,444.4498
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-06,16,236.3351,59.0838,68223.67,23.8783,1.0,Extreme Greed,75.0,14.7709
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,23,,,49988.14,17.4958,,Extreme Greed,78.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,28,,,163166.37,57.1082,,Extreme Greed,76.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,3,,,57063.84,19.9723,,Extreme Greed,80.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-10,41,5207.4434,144.6512,351735.97,123.1076,1.0,Extreme Greed,78.0,127.0108
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,16,389.7432,194.8716,76400.96,26.7403,1.0,Extreme Greed,76.0,24.3589
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,21,,,149909.08,52.4682,,Extreme Greed,79.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-13,18,,,156188.7,54.666,,Greed,72.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-14,64,-36565.9854,-891.8533,588765.94,206.0681,0.0732,Greed,72.0,-571.3435
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-15,3,,,50013.95,17.5049,,Greed,74.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-19,35,1946.4455,72.0906,337257.92,118.0403,1.0,Greed,66.0,55.6127
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-20,2,,,11999.59,4.1999,,Greed,66.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-22,9,,,47993.61,16.7978,,Greed,73.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-23,54,759.2148,24.4908,192658.47,67.4304,1.0,Greed,71.0,14.0595
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-24,20,279.1859,39.8837,141275.24,49.4463,0.8571,Greed,72.0,13.9593
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-25,6,,,68979.14,24.1427,,Greed,72.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-27,27,4281.4881,225.3415,154264.47,53.9926,1.0,Greed,67.0,158.5736
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-28,8,,,26999.41,9.4498,,Greed,65.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-29,31,526.9338,30.9961,104475.19,36.5663,1.0,Greed,67.0,16.9979
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-30,24,,,125018.75,43.7566,,Greed,67.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-01,14,,,87025.45,30.4589,,Neutral,54.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-03,23,5319.8616,332.4914,277373.29,97.0806,1.0,Neutral,48.0,231.2983
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,6,,,53999.34,18.8998,,Greed,67.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,4,,,23986.05,8.3951,,Greed,69.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-06,9,968.5904,242.1476,206016.43,72.1057,1.0,Greed,71.0,107.6212
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,10,656.217,93.7453,98901.26,34.6154,1.0,Greed,68.0,65.6217
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,10,,,65834.19,23.042,,Greed,64.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-09,25,1147.5959,104.3269,216990.58,75.9467,1.0,Greed,55.0,45.9038
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,22,2101.7417,350.2903,156882.0,54.9087,1.0,Greed,66.0,95.5337
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,9,251.6047,27.9561,63248.95,22.1371,1.0,Neutral,53.0,27.9561
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,10,,,45004.64,15.7516,,Greed,56.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-13,25,2136.8539,213.6854,188144.09,65.8504,1.0,Greed,57.0,85.4742
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-14,23,1150.5233,287.6308,145853.4,51.0487,1.0,Greed,66.0,50.0228
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-15,36,948.9706,55.8218,234922.57,82.2229,1.0,Greed,64.0,26.3603
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-16,24,214.5898,42.918,158780.89,55.5733,1.0,Greed,70.0,8.9412
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-18,25,3522.3947,220.1497,126303.14,44.2061,1.0,Greed,73.0,140.8958
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-19,8,,,29998.09,10.4993,,Greed,72.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-20,7,,,33003.4,11.5512,,Greed,70.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-21,53,6017.3092,859.6156,482127.94,168.7448,1.0,Extreme Greed,76.0,113.5341
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-22,6,,,44995.29,15.7483,,Extreme Greed,76.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-07,52,7329.2231,244.3074,785972.7,275.0904,1.0,Extreme Greed,77.0,140.9466
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-08,7,,,45002.65,15.7509,,Greed,72.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,5,,,20999.96,7.35,,Extreme Greed,75.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,4,,,24000.3,8.4001,,Greed,72.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,21,,,276003.46,96.6012,,Greed,74.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-14,16,,,97988.96,34.2961,,Greed,74.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-15,38,2084.4339,71.877,592097.63,207.2342,1.0,Greed,74.0,54.8535
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-17,14,1268.759,253.7518,252491.58,88.372,0.8,Greed,71.0,90.6256
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-18,7,,,62998.22,22.0494,,Greed,74.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-19,17,2053.9736,120.822,190061.52,66.5215,1.0,Greed,64.0,120.822
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-20,4,,,29997.36,10.4991,,Greed,60.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-21,11,773.5582,257.8527,74216.28,25.9757,1.0,Greed,63.0,70.3235
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-22,3,,,18000.21,6.3001,,Neutral,53.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-24,21,,,252007.37,88.2026,,Neutral,51.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-26,31,4197.7322,199.892,364194.84,127.4682,1.0,Neutral,46.0,135.4107
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-27,12,,,119990.08,41.9965,,Fear,40.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-29,17,1842.7383,141.7491,223530.97,78.2358,1.0,Fear,30.0,108.3964
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-30,3,,,29999.27,10.4997,,Neutral,47.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-01,13,1202.4882,133.6098,97200.55,34.0202,1.0,Neutral,53.0,92.4991
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03,10,1118.3873,279.5968,103880.08,36.358,1.0,Neutral,50.0,111.8387
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-04,14,,,255022.22,89.2578,,Fear,44.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-05,20,,,270298.74,94.6045,,Fear,29.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-10,43,11595.627,351.3826,671917.11,235.171,1.0,Fear,28.0,269.6657
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-11,19,1876.8121,208.5347,169887.02,59.4604,1.0,Fear,29.0,98.7796
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-12,10,,,76006.65,26.6023,,Fear,25.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-13,13,2678.8394,206.0646,138690.01,48.5415,1.0,Fear,25.0,206.0646
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-14,7,,,84001.13,29.4004,,Fear,33.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-15,21,,,167993.85,58.7978,,Neutral,52.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-16,22,,,144000.57,50.4002,,Greed,65.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-17,9,,,164934.32,57.727,,Greed,69.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-18,53,2569.98,62.6824,642356.11,224.8246,1.0,Greed,61.0,48.4902
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-19,16,2120.0914,192.7356,146122.7,51.1429,1.0,Greed,60.0,132.5057
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-20,9,129.6613,32.4153,99879.67,34.9579,1.0,Greed,74.0,14.4068
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-21,3,,,43995.18,15.3983,,Greed,74.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-22,21,2273.293,174.8687,225308.37,78.8579,1.0,Greed,70.0,108.252
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-23,2,,,23994.47,8.3981,,Greed,71.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-24,21,,,28011.55,9.8037,,Greed,69.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-25,65,,,519380.44,181.7831,,Greed,68.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-26,10,,,150009.65,52.5034,,Greed,68.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-27,52,6400.6237,152.3958,900756.99,315.2649,1.0,Greed,72.0,123.0889
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-28,3,,,31999.69,11.1999,,Greed,71.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-30,6,,,36006.47,12.6023,,Greed,67.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-31,3,,,40005.14,14.0018,,Greed,61.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-01,13,,,143995.01,50.3982,,Neutral,52.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-02,36,,,295967.16,103.5885,,Greed,57.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-03,13,,,112478.99,39.3676,,Fear,37.0,
